ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;;;;Weight;Quantity;;;;;Short description;;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out_of_stock;Advanced stock management;ID / Name of shop\'c2\'a0\;;;Car type casque;Car couleur;Car Ecran;Car public;Car Coque;Car Etancheite;Car Goretex;Att Taille;Att Couleur;Car HighTech (ou sous cat)
10321;;Anbaumaterial für Fußraste;288;59.00;;;;;;;;D9398-022-M;D9398-022-M;SW-MOTECH;SW-MOTECH;4052572003374;;;;;;0,2160;1;;;;;Silber. BMW F 800 GS;;<b>SW-MOTECH Anbaumaterial für Fußraste</b><ul><li>Zur Montage an der Fußrastenaufnahme. Verwendung in Kombination mit der Fußraste</li><li>Gelenk aus hochfester Aluminium-Legierung CNC-gefräst.</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Fußrastengelenke</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10322;;Anbaumaterial für Fußraste;288;59.00;;;;;;;;D9398-024-M;D9398-024-M;SW-MOTECH;SW-MOTECH;4052572003381;;;;;;0,2190;1;;;;;Silber. BMW R 1200 GS, R 1150 GS;;<b>SW-MOTECH Anbaumaterial für Fußraste</b><ul><li>Zur Montage an der Fußrastenaufnahme. Verwendung in Kombination mit der Fußraste<li>Gelenk aus hochfester Aluminium-Legierung CNC-gefräst.</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Fußrastengelenke</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10323;;Fußrasten-Kit;288;117.00;;;;;;;;D9398-025-93;D9398-025-93;SW-MOTECH;SW-MOTECH;4052572003398;;;;;;1,1400;1;;;;;Silber. Kawasaki Modelle.;;<b>SW-MOTECH Fußrasten-Kit</b><ul><li>Zur Montage an der Fußrastenaufnahme</li><li>Aus hochwertigem, korrosionsbeständigem Edelstahlguss mit abnehmbarer Gummiauflage</li><li>Groß dimensionierte Aufstandsfläche</li><li>Abrutschsicher durch profilierte Oberflächenstruktur</li><li>Fußrastengelenk aus hochfester Aluminium-Legierung CNC-gefräst</li><li>In 2 Höhenpositionen verschraubbar (Originalposition und 15 mm tiefer)</li><li>Geeignet für Offroad und Toureneinsätze</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Fußrasten inklusive Haltegelenke</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/frs0801110000s_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/frs0801110000s_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/frs0801110000s_3_xl.jpg,,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/frs.00.011.10000_5_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10324;;Fußrasten-Kit;288;117.00;;;;;;;;D9398-026-93;D9398-026-93;SW-MOTECH;SW-MOTECH;4052572022900;;;;;;1,1300;1;;;;;Silber. Kawasaki Versys 1000 (11-).;;<b>SW-MOTECH Fußrasten-Kit</b><ul><li>Zur Montage an der Fußrastenaufnahme</li><li>Aus hochwertigem, korrosionsbeständigem Edelstahlguss mit abnehmbarer Gummiauflage</li><li>Groß dimensionierte Aufstandsfläche</li><li>Abrutschsicher durch profilierte Oberflächenstruktur</li><li>Fußrastengelenk aus hochfester Aluminium-Legierung CNC-gefräst</li><li>In 2 Höhenpositionen verschraubbar (Originalposition und 15 mm tiefer)</li><li>Geeignet für Offroad und Toureneinsätze</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Fußrasten inklusive Haltegelenke</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/frs_08_011_10101_s_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/frs_08_011_10101_s_2_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10325;;Fußrasten-Kit;288;117.00;;;;;;;;D9398-298-93;D9398-298-93;SW-MOTECH;SW-MOTECH;4052572003404;;;;;;1,1100;1;;;;;Silber. Kawasaki KLR 650 (01-13).;;<b>SW-MOTECH Fußrasten-Kit</b><ul><li>Zur Montage an der Fußrastenaufnahme</li><li>Aus hochwertigem, korrosionsbeständigem Edelstahlguss mit abnehmbarer Gummiauflage</li><li>Groß dimensionierte Aufstandsfläche</li><li>Abrutschsicher durch profilierte Oberflächenstruktur</li><li>Fußrastengelenk aus hochfester Aluminium-Legierung CNC-gefräst</li><li>In 2 Höhenpositionen verschraubbar (Originalposition und 15 mm tiefer)</li><li>Geeignet für Offroad und Toureneinsätze</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Fußrasten inklusive Haltegelenke</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/frs_08_011_10200_s_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/frs_08_011_10200_s_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/frs_08_011_10200_s_3_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10326;;Fußrasten-Kit;288;117.00;;;;;;;;D9398-035-93;D9398-035-93;SW-MOTECH;SW-MOTECH;4052572003411;;;;;;1,1000;1;;;;;Silber. Kawasaki KLE 500 (91-05);;<b>SW-MOTECH Fußrasten-Kit</b><ul><li>Zur Montage an der Fußrastenaufnahme</li><li>Aus hochwertigem, korrosionsbeständigem Edelstahlguss mit abnehmbarer Gummiauflage</li><li>Groß dimensionierte Aufstandsfläche</li><li>Abrutschsicher durch profilierte Oberflächenstruktur</li><li>Fußrastengelenk aus hochfester Aluminium-Legierung CNC-gefräst</li><li>In 2 Höhenpositionen verschraubbar (Originalposition und 15 mm tiefer)</li><li>Geeignet für Offroad und Toureneinsätze</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Fußrasten inklusive Haltegelenke</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/frs0801110300s_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/frs0801110300s_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/frs0801110300s_3_xl.jpg,;;;;;;;;;;;;;;;;;;;;;;
10327;;Anbaumaterial für Fußraste;288;59.00;;;;;;;;D9398-025-M;D9398-025-M;SW-MOTECH;SW-MOTECH;4052572003428;;;;;;0,1830;1;;;;;Silber. Kawasaki Versys (07-).;;<b>SW-MOTECH Anbaumaterial für Fußraste</b><ul><li>Zur Montage an der Fußrastenaufnahme. Verwendung in Kombination mit der Fußraste</li><li>Gelenk aus hochfester Aluminium-Legierung CNC-gefräst.</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Fußrastengelenke</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10328;;Anbaumaterial für Fußraste;288;59.00;;;;;;;;D9398-026-M;D9398-026-M;SW-MOTECH;SW-MOTECH;4052572022917;;;;;;0,1690;1;;;;;Silber. Kawasaki Versys 1000 (11-).;;<b>SW-MOTECH Anbaumaterial für Fußraste</b><ul><li>Zur Montage an der Fußrastenaufnahme. Verwendung in Kombination mit der Fußraste<li>Gelenk aus hochfester Aluminium-Legierung CNC-gefräst.</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Fußrastengelenke</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10329;;Anbaumaterial für Fußraste;288;59.00;;;;;;;;D9398-298-M;D9398-298-M;SW-MOTECH;SW-MOTECH;4052572003435;;;;;;0,1560;1;;;;;Silber. Kawasaki KLR 650.;;<b>SW-MOTECH Anbaumaterial für Fußraste</b><ul><li>Zur Montage an der Fußrastenaufnahme. Verwendung in Kombination mit der Fußraste</li><li>Gelenk aus hochfester Aluminium-Legierung CNC-gefräst</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Fußrastengelenke</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10330;;Anbaumaterial für Fußraste;288;59.00;;;;;;;;D9398-035-M;D9398-035-M;SW-MOTECH;SW-MOTECH;4052572003442;;;;;;0,1800;1;;;;;Silber. Kawasaki KLE 500;;<b>SW-MOTECH Anbaumaterial für Fußraste</b><ul><li>Zur Montage an der Fußrastenaufnahme. Verwendung in Kombination mit der Fußraste</li><li>Gelenk aus hochfester Aluminium-Legierung CNC-gefräst</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Fußrastengelenke</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10331;;Fußrasten-Kit;288;117.00;;;;;;;;D9398-027-93;D9398-027-93;SW-MOTECH;SW-MOTECH;4052572003459;;;;;;1,1200;1;;;;;Silber. Tiger 1050 (06-) R1200R (11-) RnineT (14-);;<b>SW-MOTECH Fußrasten-Kit</b><ul><li>Zur Montage an der Fußrastenaufnahme</li><li>Aus hochwertigem, korrosionsbeständigem Edelstahlguss mit abnehmbarer Gummiauflage</li><li>Groß dimensionierte Aufstandsfläche</li><li>Abrutschsicher durch profilierte Oberflächenstruktur</li><li>Fußrastengelenk aus hochfester Aluminium-Legierung CNC-gefräst</li><li>In 2 Höhenpositionen verschraubbar (Originalposition und 15 mm tiefer)</li><li>Geeignet für Offroad und Toureneinsätze</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Fußrasten inklusive Haltegelenke</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/frs1101110000s_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/frs1101110000s_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/frs1101110000s_3_xl.jpg,,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/frs.00.011.10000_5_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10332;;Fußrasten-Kit;288;117.00;;;;;;;;D9398-036-93;D9398-036-93;SW-MOTECH;SW-MOTECH;4052572018095;;;;;;1,1500;1;;;;;Silber. Triumph Tiger 800XC (10-).Tiger1200 (11-);;<b>SW-MOTECH Fußrasten-Kit</b><ul><li>Zur Montage an der Fußrastenaufnahme</li><li>Aus hochwertigem, korrosionsbeständigem Edelstahlguss mit abnehmbarer Gummiauflage</li><li>Groß dimensionierte Aufstandsfläche</li><li>Abrutschsicher durch profilierte Oberflächenstruktur</li><li>Fußrastengelenk aus hochfester Aluminium-Legierung CNC-gefräst</li><li>In 2 Höhenpositionen verschraubbar (Originalposition und 15 mm tiefer)</li><li>Geeignet für Offroad und Toureneinsätze</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Fußrasten inklusive Haltegelenke</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/frs1101110101s_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/frs1101110101s_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/frs1101110101s_3_xl.jpg,;;;;;;;;;;;;;;;;;;;;;;
10333;;Anbaumaterial für Fußraste;288;59.00;;;;;;;;D9398-027-M;D9398-027-M;SW-MOTECH;SW-MOTECH;4052572003473;;;;;;0,1720;1;;;;;Silber. Tiger 1050 (06-) R1200R (11-) RnineT (14-);;<b>SW-MOTECH Anbaumaterial für Fußraste</b><ul><li>Zur Montage an der Fußrastenaufnahme. Verwendung in Kombination mit der Fußraste</li><li>Gelenk aus hochfester Aluminium-Legierung CNC-gefräst</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Fußrastengelenke</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10334;;Anbaumaterial für Fußraste;288;59.00;;;;;;;;D9398-036-M;D9398-036-M;SW-MOTECH;SW-MOTECH;4052572018088;;;;;;0,2000;1;;;;;Silber. Triumph Tiger 800XC (11-).Tiger1200 (12-.);;<b>SW-MOTECH Anbaumaterial für Fußraste</b><ul><li>Zur Montage an der Fußrastenaufnahme. Verwendung in Kombination mit der Fußraste</li><li>Gelenk aus hochfester Aluminium-Legierung CNC-gefräst</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Fußrastengelenke</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10335;;Fußrasten-Kit;288;117.00;;;;;;;;D9398-039-93;D9398-039-93;SW-MOTECH;SW-MOTECH;4052572025390;;;;;;1,0000;1;;;;;Silber. Husqvarna Nuda 900 / Aprilia SMV 750 Dors.;;<b>SW-MOTECH Fußrasten-Kit</b><ul><li>Zur Montage an der Fußrastenaufnahme</li><li>Aus hochwertigem, korrosionsbeständigem Edelstahlguss mit abnehmbarer Gummiauflage</li><li>Groß dimensionierte Aufstandsfläche</li><li>Abrutschsicher durch profilierte Oberflächenstruktur</li><li>Fußrastengelenk aus hochfester Aluminium-Legierung CNC-gefräst</li><li>In 2 Höhenpositionen verschraubbar (Originalposition und 15 mm tiefer)</li><li>Geeignet für Offroad und Toureneinsätze</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Fußrasten inklusive Haltegelenke</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/frs_13_011_10101_s_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/frs_13_011_10101_s_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/frs_13_011_10101_s_3_xl.jpg,;;;;;;;;;;;;;;;;;;;;;;
10336;;Anbaumaterial für Fußraste;288;59.00;;;;;;;;D9398-039-M;D9398-039-M;SW-MOTECH;SW-MOTECH;4052572025406;;;;;;0,1500;1;;;;;Silber. Husqvarna Nuda 900 / Aprilia SMV 750 Dors.;;<b>SW-MOTECH Anbaumaterial für Fußraste</b><ul><li>Zur Montage an der Fußrastenaufnahme. Verwendung in Kombination mit der Fußraste</li><li>Gelenk aus hochfester Aluminium-Legierung CNC-gefräst</li></ul> <b>Lieferumfang:</b><!--BL--><ul><li>2 Fußrastengelenke</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10337;;Fußrasten-Kit;288;117.00;;;;;;;;D9398-031-93;D9398-031-93;SW-MOTECH;SW-MOTECH;4052572003510;;;;;;1,1000;1;;;;;Silber. KTM/Honda/Kawasaki/Morini/Guzzi/Suzuki;;<b>SW-MOTECH Fußrasten-Kit</b><ul><li>Zur Montage an der Fußrastenaufnahme</li><li>Aus hochwertigem, korrosionsbeständigem Edelstahlguss mit abnehmbarer Gummiauflage</li><li>Groß dimensionierte Aufstandsfläche</li><li>Abrutschsicher durch profilierte Oberflächenstruktur</li><li>Fußrastengelenk aus hochfester Aluminium-Legierung CNC-gefräst</li><li>In 2 Höhenpositionen verschraubbar (Originalposition und 15 mm tiefer)</li><li>Geeignet für Offroad und Toureneinsätze</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Fußrasten inklusive Haltegelenke</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/frs1701110000s_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/frs1701110000s_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/frs1701110000s_3_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10338;;Anbaumaterial für Fußraste;288;59.00;;;;;;;;D9398-031-M;D9398-031-M;SW-MOTECH;SW-MOTECH;4052572003527;;;;;;0,1410;1;;;;;Silber. KTM/Honda/Kawasaki/Morini/Guzzi/Suzuki;;<b>SW-MOTECH Anbaumaterial für Fußraste</b><ul><li>Zur Montage an der Fußrastenaufnahme. Verwendung in Kombination mit der Fußraste</li><li>Gelenk aus hochfester Aluminium-Legierung CNC-gefräst</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Fußrastengelenke</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10339;;Fußrasten-Kit;288;117.00;;;;;;;;D9398-033-93;D9398-033-93;SW-MOTECH;SW-MOTECH;4052572003534;;;;;;1,1000;1;;;;;Silber. Ducati Multistrada 1200 / S (10-);;<b>SW-MOTECH Fußrasten-Kit</b><ul><li>Zur Montage an der Fußrastenaufnahme</li><li>Aus hochwertigem, korrosionsbeständigem Edelstahlguss mit abnehmbarer Gummiauflage</li><li>Groß dimensionierte Aufstandsfläche</li><li>Abrutschsicher durch profilierte Oberflächenstruktur</li><li>Fußrastengelenk aus hochfester Aluminium-Legierung CNC-gefräst</li><li>In 2 Höhenpositionen verschraubbar (Originalposition und 15 mm tiefer)</li><li>Geeignet für Offroad und Toureneinsätze</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Fußrasten inklusive Haltegelenke</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/frs_22_011_10000_s_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/frs_22_011_10000_s_2_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10340;;Anbaumaterial für Fußraste;288;59.00;;;;;;;;D9398-033-M;D9398-033-M;SW-MOTECH;SW-MOTECH;4052572003541;;;;;;0,1500;1;;;;;Silber. Ducati Multistrada 1200 / S (10-).;;<b>SW-MOTECH Anbaumaterial für Fußraste</b><ul><li>Zur Montage an der Fußrastenaufnahme. Verwendung in Kombination mit der Fußraste</li><li>Gelenk aus hochfester Aluminium-Legierung CNC-gefräst</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Fußrastengelenke</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10341;;Schalthebel Verlängerung;288;12.00;;;;;;;;D9398-500-93;D9398-500-93;SW-MOTECH;SW-MOTECH;4052572021057;;;;;;0,0270;1;;;;;Silber. Universal.;;<b>Schalthebel Verlängerung</b><br><br>Praktisches Verlängerungselement um 15mm zur Vergrößerung <br>des SW-MOTECH Schalthebels.<br>Die entstehende Hebellänge garantiert eine ergonomische Verbesserung <br>während des Schaltvorganges.<br>Die Verlängerung ist aufwendig CNC-gefräst und durch <br>eine silberne Eloxierung gegen Korrossion geschützt und zudem optisch veredelt.<br><br><b>Lieferumfang:</b><!--BL--><ul><li>Verlängerungselement</li><li>Montageschraube</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/fsc_00_127_10000_s_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/fsc_00_127_10000_s_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/fsc_00_127_10000_3_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10342;;Schalthebel;288;152.00;;;;;;;;D9398-501-03;D9398-501-03;SW-MOTECH;SW-MOTECH;4052572021064;;;;;;0,2150;1;;;;;Schwarz. Honda CB 1000 R (08-);;<b>SW-MOTECH Schalthebel</b><br>- MADE IN GERMANY -<ul><li>Edles Design dank Verwendung hochwertigster Materialien</li><li>CNC-gefrästes Aluminium (Kratzfest durch Hardcoat-Veredelung)</li><li>Zweiteiliger Schalthebel mit <b>stufenlos verstellbarer Einheit</b></li><li>Verbesserung der Ergonomie</li><li>Funktionsschutz bei Stürzen durch Klappfeder</li><li>Keine ABE notwendig</li></ul><b>Optional erhältlich:</b><ul><li>Extension zur Vergrößerung der Schaltfläche<br><b>Artikelnr. FSC.00.127.10000/S</b></ul></li><b>Lieferumfang:</b><!--BL--><ul><li>Schalthebel</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/fsc_01_127_10000_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/fsc_01_127_10000_b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/fsc_01_127_10000_b_3_xl.jpg,,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/fsc_01_127_10000_b_5_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10343;;Schalthebel;288;152.00;;;;;;;;D9398-512-03;D9398-512-03;SW-MOTECH;SW-MOTECH;4052572021071;;;;;;0,1840;1;;;;;Schwarz. Honda NC700 S / X (11-) NC750 X (14-).;;<b>SW-MOTECH Schalthebel</b><br>- MADE IN GERMANY -<ul><li>Edles Design dank Verwendung hochwertigster Materialien</li><li>CNC-gefrästes Aluminium (Kratzfest durch Hardcoat-Veredelung)</li><li>Zweiteiliger Schalthebel mit <b>stufenlos verstellbarer Einheit</b></li><li>Verbesserung der Ergonomie</li><li>Funktionsschutz bei Stürzen durch Klappfeder</li><li>Keine ABE notwendig</li></ul><b>Optional erhältlich:</b><ul><li>Extension zur Vergrößerung der Schaltfläche<br><b>Artikelnr. FSC.00.127.10000/S</b></ul></li><b>Lieferumfang:</b><!--BL--><ul><li>Schalthebel</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/fsc_01_127_10100_b_1_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10344;;Schalthebel;288;152.00;;;;;;;;D9398-502-03;D9398-502-03;SW-MOTECH;SW-MOTECH;4052572021088;;;;;;0,2500;1;;;;;Schwarz. Suzuki DL 650 (11-);;<b>SW-MOTECH Schalthebel</b><br>- MADE IN GERMANY -<ul><li>Edles Design dank Verwendung hochwertigster Materialien</li><li>CNC-gefrästes Aluminium (Kratzfest durch Hardcoat-Veredelung)</li><li>Zweiteiliger Schalthebel mit <b>stufenlos verstellbarer Einheit</b></li><li>Verbesserung der Ergonomie</li><li>Funktionsschutz bei Stürzen durch Klappfeder</li><li>Keine ABE notwendig</li></ul><b>Optional erhältlich:</b><ul><li>Extension zur Vergrößerung der Schaltfläche<br><b>Artikelnr. FSC.00.127.10000/S</b></ul></li><b>Lieferumfang:</b><!--BL--><ul><li>Schalthebel</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/fsc_05_127_10000_1_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10345;;Schalthebel;288;152.00;;;;;;;;D9398-515-03;D9398-515-03;SW-MOTECH;SW-MOTECH;4052572028322;;;;;;0,2680;1;;;;;Schwarz. Suzuki V-Strom 1000 (14-).;;<b>SW-MOTECH Fußschalthebel</b><br>- MADE IN GERMANY -<ul><li>Edles Design dank Verwendung hochwertigster Materialien</li><li>CNC-gefrästes Aluminium (Kratzfest durch Hardcoat-Veredelung)</li><li>Zweiteiliger Schalthebel mit <b>verstellbarer Einheit (1cm / 2cm / 3cm)</b></li><li>Verbesserung der Ergonomie</li><li>Funktionsschutz bei Stürzen durch Klappfeder</li><li>Keine ABE notwendig</li></ul><b>Optional erhältlich:</b><ul><li>Extension zur Vergrößerung der Schaltfläche<br>Artikelnr. <b>FSC.00.127.10000/S</b></li></ul><b>Lieferumfang:</b><!--BL--><ul><li>Schalthebel</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/fsc_05_127_10100_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/fsc_05_127_10100_b_2_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10346;;Schalthebel;288;152.00;;;;;;;;D9398-503-04;D9398-503-04;SW-MOTECH;SW-MOTECH;4052572021095;;;;;;0,1950;1;;;;;Schwarz. BMW F800GS/F650GS;;<b>SW-MOTECH Schalthebel</b><br>- MADE IN GERMANY -<ul><li>Edles Design dank Verwendung hochwertigster Materialien</li><li>CNC-gefrästes Aluminium (Kratzfest durch Hardcoat-Veredelung)</li><li>Zweiteiliger Schalthebel mit <b>stufenlos verstellbarer Einheit</b></li><li>Verbesserung der Ergonomie</li><li>Funktionsschutz bei Stürzen durch Klappfeder</li><li>Keine ABE notwendig</li></ul><b>Optional erhältlich:</b><ul><li>Extension zur Vergrößerung der Schaltfläche<br><b>Artikelnr. FSC.00.127.10000/S</b></ul></li><b>Lieferumfang:</b><!--BL--><ul><li>Schalthebel</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/fsc_07_127_10000_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/fsc_07_127_10000_b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/fsc_07_127_10000_b_3_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10347;;Schalthebel;288;152.00;;;;;;;;D9398-504-05;D9398-504-05;SW-MOTECH;SW-MOTECH;4052572021101;;;;;;0,1680;1;;;;;Schwarz. BMW R1200GS/R1200GS Adv.;;<b>SW-MOTECH Schalthebel</b><br>- MADE IN GERMANY -<ul><li>Edles Design dank Verwendung hochwertigster Materialien</li><li>CNC-gefrästes Aluminium (Kratzfest durch Hardcoat-Veredelung)</li><li>Zweiteiliger Schalthebel mit <b>stufenlos verstellbarer Einheit</b></li><li>Verbesserung der Ergonomie</li><li>Funktionsschutz bei Stürzen durch Klappfeder</li><li>Keine ABE notwendig</li></ul><b>Optional erhältlich:</b><ul><li>Extension zur Vergrößerung der Schaltfläche<br><b>Artikelnr. FSC.00.127.10000/S</b></ul></li><b>Lieferumfang:</b><!--BL--><ul><li>Schalthebel</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/fsc_07_127_10100_b_1_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
