id;Active (0/1);Name *;Categories;Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);SKU;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);url strt;url end;image url;Delete existing images (0 = No, 1 = Yes);Filtre 1;Filtre 2;Filtre 3;Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse
101250;1;Arrow Suzuki;433;563.89;;360.89;1;;;;;71725AKB;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Gsf 650 / 1250 Bandit '07-13 Aluminium White Race-Tech Silencer;<ul><li>With Carbon End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>71372Mi</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71725AKB_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71725AKB_0.jpg;0;Suzuki;Street;Homologué suisse;Compatibilité marque:Suzuki:1,Utilisation:Street:2,Homologation:Homologué suisse:3;1;new;0;0;0;0;0;0;0;0
101251;1;Arrow Suzuki;433;517.59;;331.26;1;;;;;71725AKN;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Gsf Bandit 650 / 1250 Aluminium Dark Race-Tech Silencer ;<ul><li>With Carbon End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>71372Mi</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71725AKN_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71725AKN_0.jpg;0;Suzuki;Street;Homologué suisse;Compatibilité marque:Suzuki:1,Utilisation:Street:2,Homologation:Homologué suisse:3;1;new;0;0;0;0;0;0;0;0
101252;1;Arrow Suzuki;433;425;;272.00;1;;;;;71725AO;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Gsf650 / 1250 B / It/ B / It S '07-10 / Gsx1250Fa Aluminium Race-Tech Silencer;<ul><li>With Steel End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>71372Mi</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71725AO_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71725AO_0.jpg;0;Suzuki;Street;Homologué suisse;Compatibilité marque:Suzuki:1,Utilisation:Street:2,Homologation:Homologué suisse:3;1;new;0;0;0;0;0;0;0;0
101253;1;Arrow Suzuki;433;471.3;;301.63;1;;;;;71725AOB;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Gsf 650 / 1250 Bandit '07-13 Aluminium White Race-Tech Silencer;<ul><li>With Steel End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>71372Mi</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71725AOB_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71725AOB_0.jpg;0;Suzuki;Street;Homologué suisse;Compatibilité marque:Suzuki:1,Utilisation:Street:2,Homologation:Homologué suisse:3;1;new;0;0;0;0;0;0;0;0
101254;1;Arrow Suzuki;433;425;;272.00;1;;;;;71725AON;;Freidig;Arrow;;;;;;;;1.00;;both;;;;Gsf650 / 1250 B / It/B / It S '07-10 Aluminium Dark Race-Tech Silencer;<ul><li>With Steel End Cap</li><li></li><li>++Accessoire Nécessaire++ </li><li>71372Mi</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71725AON_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71725AON_0.jpg;0;Suzuki;Street;Homologué suisse;Compatibilité marque:Suzuki:1,Utilisation:Street:2,Homologation:Homologué suisse:3;1;new;0;0;0;0;0;0;0;0
101255;1;Arrow Suzuki;433;670.37;;429.04;1;;;;;71725PK;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Gsf650 / 1250 B / It/B / It S '07-10 Titanium Silencer;<ul><li>With Carbon End Cap</li><li></li><li>++Accessoire Nécessaire++: 71372Mi</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71725PK_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71725PK_0.jpg;0;Suzuki;Street;Homologué suisse;Compatibilité marque:Suzuki:1,Utilisation:Street:2,Homologation:Homologué suisse:3;1;new;0;0;0;0;0;0;0;0
101256;1;Arrow Suzuki;433;712.04;;455.71;1;;;;;71725PKK;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Bandit 650 '07-09 / Bandit 1250 Titanium Race-Tech Silencer ;<ul><li>With Carbon End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>71372Mi</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71725PKK_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71725PKK_0.jpg;0;Suzuki;Street;Homologué suisse;Compatibilité marque:Suzuki:1,Utilisation:Street:2,Homologation:Homologué suisse:3;1;new;0;0;0;0;0;0;0;0
101257;1;Arrow Suzuki;433;610.19;;390.52;1;;;;;71725PO;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Gsf650 / 1250 B / It/B / It S '07-10  / Gsx Fa '10 Titanium Race-Tech Silencer;<ul><li>With Steel End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>71372Mi</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71725PO_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71725PO_0.jpg;0;Suzuki;Street;Homologué suisse;Compatibilité marque:Suzuki:1,Utilisation:Street:2,Homologation:Homologué suisse:3;1;new;0;0;0;0;0;0;0;0
101258;1;Arrow Suzuki;433;417.59;;267.26;1;;;;;71726AON;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Gsf1250B / It '07 Aluminium Dark Silencer;<ul><li>With Steel End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71726AON_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71726AON_0.jpg;0;Suzuki;Street;Sans homologation suisse;Compatibilité marque:Suzuki:1,Utilisation:Street:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101259;1;Arrow Honda;433;471.3;;301.63;1;;;;;71727AK;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Cbr1000Rr '08 Aluminium Indy-Race Silencer ;<ul><li>With Carbon End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>11014Kz + 71379Mi</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71727AK_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71727AK_0.jpg;0;Honda;Street;Sans homologation suisse;Compatibilité marque:Honda:1,Utilisation:Street:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101260;1;Arrow Honda;433;526.85;;337.18;1;;;;;71727AKB;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Cbr1000Rr '08-11 Aluminium White Indy-Race Silencer;<ul><li>With Carbon End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>11014Kz + 71379Mi</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71727AKB_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71727AKB_0.jpg;0;Honda;Street;Sans homologation suisse;Compatibilité marque:Honda:1,Utilisation:Street:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101261;1;Arrow Honda;433;471.3;;301.63;1;;;;;71727AKN;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Cbr1000Rr '08 Aluminium Dark Indy-Race Silencer ;<ul><li>With Carbon End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>11014Kz & 71379Mi</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71727AKN_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71727AKN_0.jpg;0;Honda;Street;Sans homologation suisse;Compatibilité marque:Honda:1,Utilisation:Street:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101262;1;Arrow Honda;433;387.96;;248.29;1;;;;;71727AO;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Cbr1000Rr '08 Aluminium Silencer;<ul><li>With Steel End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>11014Kz + 71379Mi</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71727AO_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71727AO_0.jpg;0;Honda;Street;Sans homologation suisse;Compatibilité marque:Honda:1,Utilisation:Street:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101263;1;Arrow Honda;433;425;;272.00;1;;;;;71727AOB;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Cbr1000Rr '08-11 Aluminium White Indy-Race Silencer;<ul><li>With Steel End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>11014Kz + 71379Mi</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71727AOB_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71727AOB_0.jpg;0;Honda;Street;Sans homologation suisse;Compatibilité marque:Honda:1,Utilisation:Street:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101264;1;Arrow Honda;433;619.44;;396.44;1;;;;;71727MK;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Cbr1000Rr '08 Carbon Silencer;<ul><li>With Carbon End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>11014Kz + 71379Mi</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71727MK_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71727MK_0.jpg;0;Honda;Street;Sans homologation suisse;Compatibilité marque:Honda:1,Utilisation:Street:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101265;1;Arrow Honda;433;545.37;;349.04;1;;;;;71727MO;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Cbr1000Rr '08 Barby Carbon Silencer;<ul><li>With Steel End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>11014Kz + 71379Mi</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71727MO_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71727MO_0.jpg;0;Honda;Street;Sans homologation suisse;Compatibilité marque:Honda:1,Utilisation:Street:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101266;1;Arrow Honda;433;647.22;;414.22;1;;;;;71727PK;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Cbr1000Rr '08 Titanium Silencer;<ul><li>With Carbon End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>11014Kz + 71379Mi</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71727PK_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71727PK_0.jpg;0;Honda;Street;Sans homologation suisse;Compatibilité marque:Honda:1,Utilisation:Street:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101267;1;Arrow Honda;433;573.15;;366.82;1;;;;;71727PO;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Cbr1000Rr '08 Titanium Silencer;<ul><li>With Steel End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>11014Kz + 71379Mi</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71727PO_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71727PO_0.jpg;0;Honda;Street;Sans homologation suisse;Compatibilité marque:Honda:1,Utilisation:Street:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101268;0;Arrow Kawasaki;433;508.33;;325.33;1;;;;;71728AK;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Zx-10R '08/10 Aluminium Race-Tech Silencer ;<ul><li>With Carbon End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Kawasaki;Street;Sans homologation suisse;Compatibilité marque:Kawasaki:1,Utilisation:Street:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101269;0;Arrow Kawasaki;433;563.89;;360.89;1;;;;;71728AKB;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Zx-10R '08-10 Aluminium White Race-Tech Silencer;<ul><li>With Carbon End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Kawasaki;Street;Sans homologation suisse;Compatibilité marque:Kawasaki:1,Utilisation:Street:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101270;0;Arrow Kawasaki;433;508.33;;325.33;1;;;;;71728AKN;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Zx-10R '08/10 Aluminium Dark Race-Tech Silencer ;<ul><li>With Carbon End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Kawasaki;Street;Sans homologation suisse;Compatibilité marque:Kawasaki:1,Utilisation:Street:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101271;1;Arrow Kawasaki;433;415.74;;266.07;1;;;;;71728AO;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Zx-10R '08 Aluminium Silencer;<ul><li>With Steel End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71728AO_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71728AO_0.jpg;0;Kawasaki;Street;Sans homologation suisse;Compatibilité marque:Kawasaki:1,Utilisation:Street:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101272;1;Arrow Kawasaki;433;462.04;;295.71;1;;;;;71728AOB;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Zx-10R '08-10 Aluminium White Race-Tech Silencer;<ul><li>With Steel End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71728AOB_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71728AOB_0.jpg;0;Kawasaki;Street;Sans homologation suisse;Compatibilité marque:Kawasaki:1,Utilisation:Street:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101273;1;Arrow Kawasaki;433;415.74;;266.07;1;;;;;71728AON;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Zx-10R '08 Aluminium Dark Silencer;<ul><li>With Steel End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71728AON_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71728AON_0.jpg;0;Kawasaki;Street;Sans homologation suisse;Compatibilité marque:Kawasaki:1,Utilisation:Street:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101274;1;Arrow Kawasaki;433;637.04;;407.71;1;;;;;71728PK;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Zx-10R '08 Titanium Silencer ;<ul><li>With Carbon End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71728PK_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71728PK_0.jpg;0;Kawasaki;Street;Sans homologation suisse;Compatibilité marque:Kawasaki:1,Utilisation:Street:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101275;0;Arrow Kawasaki;433;675;;432.00;1;;;;;71728PKK;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Zx-10R '08 Titanium Race-Tech Silencer ;<ul><li>With Carbon End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Kawasaki;Street;Sans homologation suisse;Compatibilité marque:Kawasaki:1,Utilisation:Street:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101276;1;Arrow Kawasaki;433;610.19;;390.52;1;;;;;71728PO;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Zx-10R '08 Titanium Silencer;<ul><li>With Steel End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71728PO_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71728PO_0.jpg;0;Kawasaki;Street;Sans homologation suisse;Compatibilité marque:Kawasaki:1,Utilisation:Street:2,Homologation:Sans homologation suisse:3;1;new;0;0;0;0;0;0;0;0
101277;1;Arrow Suzuki;433;471.3;;301.63;1;;;;;71729AK;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Gsx-R600 / 750 '08-10 Aluminium Thunder Silencer ;<ul><li>With Carbon End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>71381Mi</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71729AK_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71729AK_0.jpg;0;Suzuki;Street;Homologué suisse;Compatibilité marque:Suzuki:1,Utilisation:Street:2,Homologation:Homologué suisse:3;1;new;0;0;0;0;0;0;0;0
101278;1;Arrow Suzuki;433;526.85;;337.18;1;;;;;71729AKB;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Gsx-R600 / 750 '08-10 Aluminium White Thunder Silencer;<ul><li>With Carbon End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>71381Mi</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71729AKB_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71729AKB_0.jpg;0;Suzuki;Street;Homologué suisse;Compatibilité marque:Suzuki:1,Utilisation:Street:2,Homologation:Homologué suisse:3;1;new;0;0;0;0;0;0;0;0
101279;1;Arrow Suzuki;433;471.3;;301.63;1;;;;;71729AKN;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Gsx-R600 / 750 '08-10 Aluminium Dark Thunder Silencer ;<ul><li>With Carbon End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>71381Mi</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71729AKN_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71729AKN_0.jpg;0;Suzuki;Street;Homologué suisse;Compatibilité marque:Suzuki:1,Utilisation:Street:2,Homologation:Homologué suisse:3;1;new;0;0;0;0;0;0;0;0
101280;1;Arrow Suzuki;433;387.96;;248.29;1;;;;;71729AO;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Gsx-R600 / 750 '08-10 Aluminium Thunder Silencer;<ul><li>With Steel End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>71381Mi</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71729AO_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71729AO_0.jpg;0;Suzuki;Street;Homologué suisse;Compatibilité marque:Suzuki:1,Utilisation:Street:2,Homologation:Homologué suisse:3;1;new;0;0;0;0;0;0;0;0
101281;1;Arrow Suzuki;433;425;;272.00;1;;;;;71729AOB;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Gsx-R600 / 750 '08-10 Aluminium White Thunder Silencer;<ul><li>With Steel End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>71381Mi</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71729AOB_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71729AOB_0.jpg;0;Suzuki;Street;Homologué suisse;Compatibilité marque:Suzuki:1,Utilisation:Street:2,Homologation:Homologué suisse:3;1;new;0;0;0;0;0;0;0;0
101282;1;Arrow Suzuki;433;387.96;;248.29;1;;;;;71729AON;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Gsx-R600 / 750 '08-10 Aluminium Dark Thunder Silencer;<ul><li>With Steel End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>71381Mi</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71729AON_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71729AON_0.jpg;0;Suzuki;Street;Homologué suisse;Compatibilité marque:Suzuki:1,Utilisation:Street:2,Homologation:Homologué suisse:3;1;new;0;0;0;0;0;0;0;0
101283;1;Arrow Suzuki;433;619.44;;396.44;1;;;;;71729MK;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Gsx-R600 / 750 '08-10 Carbon Thunder Silencer;<ul><li>With Carbon End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>71381Mi</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71729MK_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71729MK_0.jpg;0;Suzuki;Street;Homologué suisse;Compatibilité marque:Suzuki:1,Utilisation:Street:2,Homologation:Homologué suisse:3;1;new;0;0;0;0;0;0;0;0
101284;1;Arrow Suzuki;433;545.37;;349.04;1;;;;;71729MO;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Gsx-R600 / 750 '08 Carbon Silencer;<ul><li>With Steel End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>71381Mi</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71729MO_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71729MO_0.jpg;0;Suzuki;Street;Homologué suisse;Compatibilité marque:Suzuki:1,Utilisation:Street:2,Homologation:Homologué suisse:3;1;new;0;0;0;0;0;0;0;0
101285;1;Arrow Suzuki;433;647.22;;414.22;1;;;;;71729PK;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Gsx-R600 / 750 '08-10 Titanium Thunder Silencer;<ul><li>With Carbon End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>71381Mi</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71729PK_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71729PK_0.jpg;0;Suzuki;Street;Homologué suisse;Compatibilité marque:Suzuki:1,Utilisation:Street:2,Homologation:Homologué suisse:3;1;new;0;0;0;0;0;0;0;0
101286;1;Arrow Suzuki;433;573.15;;366.82;1;;;;;71729PO;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Gsx-R600 / 750 '08 Titanium Silencer;<ul><li>With Steel End Cap</li><li></li><li>++Accessoire Nécessaire++</li><li>71381Mi</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71729PO_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71729PO_0.jpg;0;Suzuki;Street;Homologué suisse;Compatibilité marque:Suzuki:1,Utilisation:Street:2,Homologation:Homologué suisse:3;1;new;0;0;0;0;0;0;0;0
