ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;;;;Weight;Quantity;;;;;;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out_of_stock;Advanced stock management;ID / Name of shop\'c2\'a0\;;;Car type casque;Car couleur;Car Ecran;Car public;Car Coque;Car Etancheite;Car Goretex;Att Taille;Att Couleur
;;T-Shirt EL UNO;133;;;49.00;;;20%;2014-02-34;2014-03-17;;;Honda Suisse;Alpinestars;;;;;;;;2;;;;;;Alpinestars, Rockstar et Jorge Lorenzo s'associent pour donner naissance à une collection casualwear exceptionnelle. Fort de son deuxième titre de champion du monde MotoGP, le charismatique pilote espagnol s'impose au fil des ans comme la nouvelle star du motocyclisme mondial avec son style agressif et audacieux, des traits qui se retrouvent dans les lignes de cette nouvelle collection;"• 100% coton <br>
• Graphique impressionant à l'avant<br>";;;;;;;;;;;;../import/TShirt_textile_homme_Alpinestars_Eluno_pasref_noir_devant.jpg;;;;;;;;;;;;;;noir;;Homme;;;;XL (1 fois), XXL (1 fois);noir
;;T-Shirt FOG;133;;;49.00;;;20%;2014-02-34;2014-03-17;;;Honda Suisse;Alpinestars;;;;;;;;3;;;;;;Depuis plus de 50 ans, Alpinestars a réussi à se bâtir une réputation unique dans le monde. Synonyme de triomphe et d’innovation permanente, la marque italienne est désormais unanime dans le monde du sportswear, grâce notamment à ses T-Shirts aux multiples coloris et aux designs toujours plus technologiques.;"• 100% coton <br>
• Graphique impressionant à l'avant<br>";;;;;;;;;;;;../import/TShirt_textile_homme_Alpinestars_Fog_pasref_blanc_devant.jpg;;;;;;;;;;;;;;blanc;;Homme;;;;M (2 fois), L (1 fois);blanc
;;T-Shirt FULL GRAIN;133;;;49.00;;;20%;2014-02-34;2014-03-17;;917251;Honda Suisse;Alpinestars;;;;;;;;6;;;;;;Depuis plus de 50 ans, Alpinestars a réussi à se bâtir une réputation unique dans le monde. Synonyme de triomphe et d’innovation permanente, la marque italienne est désormais unanime dans le monde du sportswear, grâce notamment à ses T-Shirts aux multiples coloris et aux designs toujours plus technologiques.;"• 100% coton <br>
• Logo Alpinestars à l'avant<br>";;;;;;;;;;;;../import/TShirt_textile_homme_Alpinestars_Fullgrain_917251_bleu_devant.jpg;;;;;;;;;;;;;;bleu;;Homme;;;;S (1 fois), M (2 fois), L (1 fois), XL (2 fois);bleu
;;T-Shirt KNOCK OUT;133;;;49.00;;;20%;2014-02-34;2014-03-17;;917250;Honda Suisse;Alpinestars;;;;;;;;6;;;;;;Depuis plus de 50 ans, Alpinestars a réussi à se bâtir une réputation unique dans le monde. Synonyme de triomphe et d’innovation permanente, la marque italienne est désormais unanime dans le monde du sportswear, grâce notamment à ses T-Shirts aux multiples coloris et aux designs toujours plus technologiques.;"•100 % coton<br>
• Grandes tailles (prendre une taille en dessous)<br>
";;;;;;;;;;;;../import/TShirt_textile_homme_Alpinestars_Knockout_917250_noir_devant.jpg;;;;;;;;;;;;;;noir;;Homme;;;;S (1 fois), M (2 fois), L (2 fois), XL (1 fois);noir
;;T-Shirt RIDE IT;133;;;49.00;;;20%;2014-02-34;2014-03-17;;917218;Honda Suisse;Alpinestars;;;;;;;;2;;;;;;Depuis plus de 50 ans, Alpinestars a réussi à se bâtir une réputation unique dans le monde. Synonyme de triomphe et d’innovation permanente, la marque italienne est désormais unanime dans le monde du sportswear, grâce notamment à ses T-Shirts aux multiples coloris et aux designs toujours plus technologiques.;"• 100% coton <br>
• Col au ras du cou<br>";;;;;;;;;;;;../import/TShirt_textile_homme_Alpinestars_RideIt_917218_blanc_devant.jpg;;;;;;;;;;;;;;blanc;;Homme;;;;XXL (2 fois);blanc
;;T-Shirt STICKY;133;;;49.00;;;20%;2014-02-34;2014-03-17;;917215;Honda Suisse;Alpinestars;;;;;;;;7;;;;;;Depuis plus de 50 ans, Alpinestars a réussi à se bâtir une réputation unique dans le monde. Synonyme de triomphe et d’innovation permanente, la marque italienne est désormais unanime dans le monde du sportswear, grâce notamment à ses T-Shirts aux multiples coloris et aux designs toujours plus technologiques.;"• 100% coton <br>
• Logo Alpinestars à l'avant<br>";;;;;;;;;;;;../import/TShirt_textile_homme_Alpinestars_Sticky_917215_noir_devant.jpg;;;;;;;;;;;;;;noir;;Homme;;;;S (2 fois), L (1 fois), XL (2 fois), XXL (2 fois);noir
;;Valise DESTINATION ;157;;;149.00;;;20%;2014-02-34;2014-03-17;;917236;Honda Suisse;Alpinestars;;;;;;;;3;;;;;;Depuis plus de 50 ans, Alpinestars a réussi à se bâtir une réputation unique dans le monde. Synonyme de triomphe et d’innovation permanente, la polyvalente marque italienne ne cesse de se développer et propose toujours plus d’accessoires, afin de vous offrir la possibilité de porter la marque aussi bien en ville que sur votre 2 roues;• Capacité 40 L;;;;;;;;;;;;../import/Valise_unisexe_Alpinestars_Destination_917236_noir_devant.jpg;;;;;;;;;;;;;;noir;;Unisexe;;;;taille unique;noir
;;Valise TRANSITION XL;157;;;199.00;;;20%;2014-02-34;2014-03-17;;917237;Honda Suisse;Alpinestars;;;;;;;;4;;;;;;Depuis plus de 50 ans, Alpinestars a réussi à se bâtir une réputation unique dans le monde. Synonyme de triomphe et d’innovation permanente, la polyvalente marque italienne ne cesse de se développer et propose toujours plus d’accessoires, afin de vous offrir la possibilité de porter la marque aussi bien en ville que sur votre 2 roues;• Capacité 155 L;;;;;;;;;;;;../import/Valise_unisexe_Alpinestars_TransitionXL_917237_noir_devant.jpg;;;;;;;;;;;;;;noir;;Unisexe;;;;taille unique;noir
;;Veste ANDES DRYSTAR JACKET;88,100,135,148;;;299.00;;;20%;2014-02-34;2014-03-17;;911417;Honda Suisse;Alpinestars;;;;;;;;4;;;;;;Polyvalente et réalisée en utilisant l'exclusive membrane Drystar, la veste Andes est complètement étanche et extrêmement respirante même dans les conditions les plus difficiles. La construction très innovante au point de vue technique de cette veste garantit protection et résistance à l'abrasion. Ajouté à cela, elle s'adapte à toutes les conditions climatiques.;"• Réalisé en tissu polyester 600D (grande résistance à l’abrasion)<br>
• Construction étanche et transpirante réalisée avec l’exclusive membrane Drystar<br>
• Prises d'air avec fermeture éclair sur les épaules et extracteurs sur le dos pour contrôler la température interne<br>
• Protections CE amovibles au niveau des coudes et des épaules<br>
• Rembourrage en mousse de polyester sur poitrine et dos<br>
• Doublure thermique amovible à manches longues<br>
• Optimisée pour être assortie au pantalon Andes DRYSTAR<br>
";;;;;;;;;;;;../import/Veste_textile_homme_Alpinestars_AndesDrystarJacket_911417_noir_devant.jpg;;;;;;;;;;;;;;noir;;Homme;;Waterproof;;L (1 fois), XL (1 fois), XXL (1 fois), 3XL (1 fois);noir
;;Veste ATEM;88,100,135,148;;;799.00;;;20%;2014-02-34;2014-03-17;;911235;Honda Suisse;Alpinestars;;;;;;;;3;;;;;;Ce blouson de route est entièrement équipé de technologies de pointe garantissant d'excellentes performances en termes de protection suite à des années de tests approfondis et de développement au sein du département racing Alpinestars. Complètement certifié CE, réalisé avec des matériaux de première qualité et équipé de dispositifs de protection supplémentaires, le blouson Atem offre de hauts niveaux de sécurité et de confort;"• Fabriqué en cuir extrêmement résistant (1.3mm)<br>
• Panneaux en cuir souple et en stretch-aramide sur la poitrine et sur le dos<br>
• Bosse dorsale ventilée et aérodynamique pour améliorer la thermorégulation du blouson<br>
• Panneaux perforés dans les zones critiques pour améliorer la ventilation<br>
• Protections homologuées CE aux coudes et aux épaules<br>
• Col et manchettes avec bordure en néoprène pour prévenir les irritations<br>
• Sangle de sécurité CE amovible, fixé à la base du blouson <br>
";;;;;;;;;;;;../import/Veste_cuir_homme_Alpinestars_Atem_911235_noirblancrouge_devant.jpg;;;;;;;;;;;;;;noir-blanc-rouge;;Homme;;;;52 (1 fois), 54 (1 fois), 56 (1 fois);noir, blanc, rouge
;;Veste AVANT PERFORATED;88,100,135,148;;;459.00;;;20%;2014-02-34;2014-03-17;;;Honda Suisse;Alpinestars;;;;;;;;3;;;;;;Avec des panneaux densément perforés sur buste et dos, le blouson perforé Avant offre un contrôle excellent de la température interne pendant que l'on conduit sur les routes en saison estivale. Le cuir pleine fleur et les nombreux empiècements en microfibre stretch assurent une excellente mobilité et un ajustement flexible, pendant que les protections certifiées CE augmentent le nombre de dispositifs de sécurité de ce blouson. Des formes classiques vous offriront un confort excellent quand il fait chaud;"• Coque externe endurante en cuir (épaisseur 1.1 mm)  <br>
• Nombreux panneaux perforés pour une meilleure ventilation<br>
• Panneaux en microfibre stretch  sous les bras, à la taille et dans le dos pour une mobilité excellente.<br>
•  Soufflets en cuir stretch placés stratégiquement sur les coudes pour un ajustement excellent.  <br>
• Doublure entièrement en mesh pour augmenter le confort et la ventilation<br>
• Protections CE au niveau des épaules et des coudes<br>
• Détails réfléchissants aux épaules, sur le dos, à la taille et sur les bras pour une meilleure visibilité<br>
• Raccordement pantalons Alpinestars par zip<br>
";;;;;;;;;;;;../import/Veste_cuir_homme_Alpinestars_AvantPerforated_pasref_noir_devant.jpg;;;;;;;;;;;;;;noir;;Homme;;;;52 (1 fois), 54 (1 fois), 56 (1 fois) ;noir
;;Veste CLOACK TECH FLEECE MONSTER;88,100,135,148;;;249.00;;;20%;2014-02-34;2014-03-17;;911342;Honda Suisse;Alpinestars;;;;;;;;1;;;;;;;;;;;;;;;;;;;../import/Veste_textile_homme_Alpinestars_CloackTechFleeceMonster_911342_noirvert_devant.jpg;;;;;;;;;;;;;;noir-vert;;Homme;;Waterproof;;M (1 fois);noir, vert
;;Veste GP PRO ;88,100,135,148;;;699.00;;;20%;2014-02-34;2014-03-17;;911224;Honda Suisse;Alpinestars;;;;;;;;1;;;;;;Le blouson GP Pro, un blouson pour la conduite haute performance et sportive entièrement équipé et en cuir de très haute qualité, intègre des empiècements extensibles en accordéon stratégiquement placés pour offrir d'excellents niveaux de confort et un ajustement flexible, en moto ou à pied. Ses excellentes capacités de protection peuvent être accrues ultérieurement en utilisant les protections Bionic pour un blouson dans lequel robustesse, endurance et élégance vont de pair.    ;"• Construction en cuir pleine fleur (1.3mm)  particulièrement résistante à l'abrasion<br>
• Protections CE amovible en polyuréthane aux coudes  et aux épaules (meilleure résistance)<br>
• Bosse aérodynamique et perforée à 2 densités<br>
• Différentes zones de stretch sont présentes pour une meilleure aisance dans le dos et sur les manches<br>
• La taille s'ajuste grâce aux pattes de serrage<br>
• Doublure multi-panneau amovible avec empiècements en Mesh 3D pour améliorer le confort<br>
• Un zip permet de raccorder votre blouson aux pantalons Alpinestars<br>
";;;;;;;;;;;;../import/Veste_cuir_homme_Alpinestars_GPPRO_911224_noirblancrouge_devant.jpg;;;;;;;;;;;;;;noir-blanc-rouge;;Homme;;;;58 (1 fois);noir, blanc, rouge
;;Veste GP-M;88,100,135,148;;;699.00;;;20%;2014-02-34;2014-03-17;;911233;Honda Suisse;Alpinestars;;;;;;;;2;;;;;;"Le blouson GP-M Monster a été fabriqué à partir de cuir pleine fleur, afin de vous offrir un vêtement d’une excellente résistance. De plus, ses nombreux logos réfléchissants ""Monster Energy"" au niveau des manches et du dos vont permettront de ne pas passer inaperçu. À la fois souple, grâce à ses zones de textiles élastiques, la veste GP-M vous garantira également une protection hors normes aux zones les plus exposées.";"• Fabriqué en cuir pleine fleur (1.3mm) pour une meilleure résistance<br>
• Panneaux en stretch au niveau des  épaules et des aisselles pour une meilleure flexibilité<br>
• Protections CE amovibles au niveau des coudes et des épaules<br>
• Bosse arrière aérodynamique<br>
• Rembourrage en polyester au niveau de la poitrine et du dos<br>
• Rabat du col en cuir pour une meilleure protection contre le vent<br>
• Logo réfléchissants sur les manches et dans le dos<br>    
• Raccordement pantalon par zip<br>
";;;;;;;;;;;;../import/Veste_cuir_homme_Alpinestars_GPM_911233_noirblancvert_devantderriere.jpg;;;;;;;;;;;;;;noir-blanc-vert;;Homme;;;;52 (1 fois), 54 (1 fois);noir, blanc, vert
;;Veste GP-PRO;88,100,135,148;;;699.00;;;20%;2014-02-34;2014-03-17;;911222;Honda Suisse;Alpinestars;;;;;;;;1;;;;;;Le blouson GP Pro, un blouson pour la conduite haute performance et sportive entièrement équipé et en cuir de très haute qualité, intègre des empiècements extensibles en accordéon stratégiquement placés pour offrir d'excellents niveaux de confort et un ajustement flexible, en moto ou à pied. Ses excellentes capacités de protection peuvent être accrues ultérieurement en utilisant les protections Bionic pour un blouson dans lequel robustesse, endurance et élégance vont de pair.    ;"• Construction en cuir pleine fleur (1.3mm)  particulièrement résistante à l'abrasion<br>
• Protections CE amovible en polyuréthane aux coudes  et aux épaules (meilleure résistance)<br>
• Bosse aérodynamique et perforée à 2 densités<br>
• Différentes zones de stretch sont présentes pour une meilleure aisance dans le dos et sur les manches<br>
• La taille s'ajuste grâce aux pattes de serrage<br>
• Doublure multi-panneau amovible avec empiècements en Mesh 3D pour améliorer le confort<br>
• Un zip permet de raccorder votre blouson aux pantalons Alpinestars<br>
";;;;;;;;;;;;../import/Veste_cuir_homme_Alpinestars_GPPRO_911222_noir devant.jpg;;;;;;;;;;;;;;noir;;Homme;;;;54 (1 fois);noir
;;Veste GUNNER WP;88,100,135,148;;;299.00;;;20%;2014-02-34;2014-03-17;;911347;Honda Suisse;Alpinestars;;;;;;;;6;;;;;;La veste imperméable Gunner est douée d'une coque externe innovante et résistante et d'une doublure interne 100% étanche et transpirante pour garantir isolation et confort quand on conduit. Conçue pour faire face aux conditions difficiles du touring et avec une pratique doublure thermique amovible, cette veste est vraiment polyvalente et confortable en toute condition climatique. ;"• Réalisé en tissu polyester 600D (grande résistance à l’abrasion)<br>
• Doublure imperméable et respirante pour une isolation à 100% et un confort maximal.<br> 
• Doublure thermique amovible à manches longues avec col en laine polaire <br>
• Protections CE au niveau des épaules et des coudes  <br>
• Compartiments avec rembourrage en mousse de polyester innovante sur poitrine et dos<br>
• Système de ventilation avec poche zippées à l'avant et extracteurs dans le dos<br>
• Zones de réglages du blouson sur les bras, les poignets et les hanches<br>
";;;;;;;;;;;;../import/Veste_textile_homme_Alpinestars_GunnerWP_911347_noir_devant.jpg;;;;;;;;;;;;;;noir;;Homme;;Waterproof;;M (1 fois), L (1 fois), XL (1 fois), XXL (1 fois), 3XL (1 fois), 4XL (1 fois);noir
;;Veste HOWLER MONSTER;88,100,135,148;;;299.00;;;20%;2014-02-34;2014-03-17;;911341;Honda Suisse;Alpinestars;;;;;;;;1;;;;;;;;;;;;;;;;;;;../import/Veste_textile_homme_Alpinestars_HowlerMonster_911341_noirvert_devant.jpg;;;;;;;;;;;;;;noir-vert;;Homme;;Waterproof;;XL (1 fois);noir, vert
;;Veste INDY;88,100,135,148;;;399.00;;;20%;2014-02-34;2014-03-17;;911220;Honda Suisse;Alpinestars;;;;;;;;2;;;;;;Cette veste en cuir de coupe classique pour les beaux jours présente de nombreux panneaux perforés pour une aération performante;"• Blouson en cuir ventilé (1.1mm)<br>
• Nombreux panneaux perforés pour une meilleure ventilation<br>
• Panneaux élastique offrant une meilleure flexibilité<br>
• Protections CE au niveau des coudes et des épaules<br>
• Protections en mousse au niveau de la poitrine et du dos<br>
•  Raccordement pantalon par zip<br>
";;;;;;;;;;;;../import/Veste_cuir_homme_Alpinestars_Indy_911220_noir_devant.jpg;;;;;;;;;;;;;;noir;;Homme;;;;54 (1 fois), 56 (1 fois);noir
;;Veste LANCE 3L;88,100,135,148;;;429.00;;;20%;2014-02-34;2014-03-17;;;Honda Suisse;Alpinestars;;;;;;;;3;;;;;;La veste 3 couches Lance fait partie de la nouvelle collection RideOut Alpinestars qui fusionne des caractéristiques fonctionnelles spécifiques des vêtements plein air et des caractéristiques technologiques de haute qualité du secteur moto. La veste 3 Couches Lance, grâce aux protections de première qualité insérées dans une veste plein air-action bourrée d'éléments étanches et confortables, est la veste idéale pour ceux qui veulent s'enfuir de la ville en moto;"• Construction principale technique en trois couches rendant la veste étanche, respirante, chaude et coupe-vent<br>
• Doublure en mesh amovible intégrant des protections certifiées CE au niveau des épaules et des coudes <br>
• Veste intérieure thermique amovible qui peut être portée seule<br>
• Compartiments rembourrés sur poitrine et dos montés sur un tissu mesh technique<br>
• Larges aérations stratégiquement placées sous les aisselles pour réguler efficacement la température du corps<br>
• Capuche amovible<br>
• Détails réfléchissants pour une meilleure visibilité<br>
";;;;;;;;;;;;../import/Veste_textile_homme_Alpinestars_Lance3L_pasref_bleu_devant.jpg;;;;;;;;;;;;;;bleu;;Homme;;Waterproof;;L (1fois), XL (1 fois), XXL (1 fois);bleu
;;Veste LANCE 3L;88,100,135,148;;;429.00;;;20%;2014-02-34;2014-03-17;;;Honda Suisse;Alpinestars;;;;;;;;2;;;;;;La veste 3 couches Lance fait partie de la nouvelle collection RideOut Alpinestars qui fusionne des caractéristiques fonctionnelles spécifiques des vêtements plein air et des caractéristiques technologiques de haute qualité du secteur moto. La veste 3 Couches Lance, grâce aux protections de première qualité insérées dans une veste plein air-action bourrée d'éléments étanches et confortables, est la veste idéale pour ceux qui veulent s'enfuir de la ville en moto;"• Construction principale technique en trois couches rendant la veste étanche, respirante, chaude et coupe-vent<br>
• Doublure en mesh amovible intégrant des protections certifiées CE au niveau des épaules et des coudes <br>
• Veste intérieure thermique amovible qui peut être portée seule<br>
• Compartiments rembourrés sur poitrine et dos montés sur un tissu mesh technique<br>
• Larges aérations stratégiquement placées sous les aisselles pour réguler efficacement la température du corps<br>
• Capuche amovible<br>
• Détails réfléchissants pour une meilleure visibilité<br>
";;;;;;;;;;;;../import/Veste_textile_homme_Alpinestars_Lance3L_pasref_rouge_devant.jpg;;;;;;;;;;;;;;rouge;;Homme;;Waterproof;;M (1 fois), 3XL (1 fois);rouge
;;Veste LANCE 3L;88,100,135,148;;;429.00;;;20%;2014-02-34;2014-03-17;;;Honda Suisse;Alpinestars;;;;;;;;3;;;;;;La veste 3 couches Lance fait partie de la nouvelle collection RideOut Alpinestars qui fusionne des caractéristiques fonctionnelles spécifiques des vêtements plein air et des caractéristiques technologiques de haute qualité du secteur moto. La veste 3 Couches Lance, grâce aux protections de première qualité insérées dans une veste plein air-action bourrée d'éléments étanches et confortables, est la veste idéale pour ceux qui veulent s'enfuir de la ville en moto;"• Construction principale technique en trois couches rendant la veste étanche, respirante, chaude et coupe-vent<br>
• Doublure en mesh amovible intégrant des protections certifiées CE au niveau des épaules et des coudes <br>
• Veste intérieure thermique amovible qui peut être portée seule<br>
• Compartiments rembourrés sur poitrine et dos montés sur un tissu mesh technique<br>
• Larges aérations stratégiquement placées sous les aisselles pour réguler efficacement la température du corps<br>
• Capuche amovible<br>
• Détails réfléchissants pour une meilleure visibilité<br>
";;;;;;;;;;;;../import/Veste_textile_homme_Alpinestars_Lance3L_pasref_noir_devant.jpg;;;;;;;;;;;;;;noir;;Homme;;Waterproof;;S (1 fois), L (1 fois), XXL (1 fois);noir
;;Veste MEGATON DS JACKET;88,100,135,148;;;332.40;;;20%;2014-02-34;2014-03-17;;911345;Honda Suisse;Alpinestars;;;;;;;;1;;;;;;;;;;;;;;;;;;;../import/Veste_textile_homme_Alpinestars_MegatonDsJacket_911345_noirblanc_devant.jpg;;;;;;;;;;;;;;noir-blanc;;Homme;;Waterproof;;M (1 fois);noir, blanc 
;;Veste NEW LAND GTX;88,100,135,148;;;499.00;;;20%;2014-02-34;2014-03-17;;911415;Honda Suisse;Alpinestars;;;;;;;;3;;;;;;La veste Touring Alpinestars New Land est légère, résistante et intègre un tissu pour traité Teflon et une membrane en Gore-Tex pour fournir une excellente protection contre tous les éléments. Extrêmement adaptabble, avec un innovant système de circulation de l'air pour réguler  la température à l'intérieur, cette veste protège le pilote grâce à ses protections certifiées CE sur les coudes et les épaules.;"• Membrane en Gore-Tex qui garantit une étanchéité et une respiration maximale <br>
• Revêtement en TEFLON au niveau des coudes et des épaules (résistance supplémentaire à l’abrasion) <br>
• Doublure thermique amovible à manches longues avec col en laine polaire<br>
• Protections  CE amovibles au niveau des épaules et des coudes<br>
• Compartiments avec rembourrage de protection innovant et thermoformé sur la poitrine et le dos<br>
• Bandes réfléchissantes colorés pour augmenter la visibilité_ du pilote<br>
• Optimisée pour être assortie au pantalon New Land GORE-TEX<br>
";;;;;;;;;;;;../import/Veste_textile_homme_Alpinestars_NewLandGTX_911415_noirjaunefluo_devant.jpg;;;;;;;;;;;;;;noir-jaune fluo;;Homme;;Waterproof;;L (1 fois), XL (1 fois), XXL (1 fois);noir, jaune
;;Veste STELLA ANOUKE;88,100,135,148;;;599.00;;;20%;2014-02-34;2014-03-17;;912204;Honda Suisse;Alpinestars;;;;;;;;2;;;;;;La veste Anouke est une veste en cuir élégante, qui se distingue par ses magnifiques motifs brodés.;"• Fabriqué en cuir sportif d’une épaisseur de 1.3mm<br>
• Protections CE au niveau des épaules et des coudes<br>
• Renfort dorsale ajustable<br>
• Panneaux en cuir full grain d’une épaisseur de 9mm au niveau des épaules et de la taille<br>
• Doublure fixe antibactérienne en Mesh 3D<br>
• Nombreuses poches<br>
";;;;;;;;;;;;../import/Veste_cuir_femme_Alpinestars_stellaanouke_912204_blancgris_devant.jpg;;;;;;;;;;;;;;blanc-gris;;Femme;;;;40 (1 fois), 42 (1 fois);blanc, gris
;;Veste STELLA ANOUKE;88,100,135,148;;;599.00;;;20%;2014-02-34;2014-03-17;;912203;Honda Suisse;Alpinestars;;;;;;;;2;;;;;;La veste Anouke est une veste en cuir élégante, qui se distingue par ses magnifiques motifs brodés.;"• Fabriqué en cuir sportif d’une épaisseur de 1.3mm<br>
• Protections CE au niveau des épaules et des coudes<br>
• Renfort dorsale ajustable<br>
• Panneaux en cuir full grain d’une épaisseur de 9mm au niveau des épaules et de la taille<br>
• Doublure fixe antibactérienne en Mesh 3D<br>
• Nombreuses poches<br>
";;;;;;;;;;;;../import/Veste_cuir_femme_Alpinestars_stellaanouke_912203_noirblanc_devant.jpg;;;;;;;;;;;;;;noir-blanc;;Femme;;;;44 (1 fois), 48 (1 fois);noir, blanc
;;Veste STELLA NEW LAND GORE-TEX JACKET;88,100,135,148;;;499.00;;;20%;2014-02-34;2014-03-17;;912403;Honda Suisse;Alpinestars;;;;;;;;4;;;;;;Ergonomique et conçue expressément pour les femmes, cette veste est légère, résistante et transpirante et intègre un tissu traité Teflon et une membrane en Gore-Tex pour fournir une excellente protection contre tout élément. Adaptable et dessinée pour être assortie au pantalon Stella New Land Gore-Tex, cette veste, avec ses protections certifiées CE, offre une excellente protection. ;"• Membrane en Gore-Tex pour une meilleure transpiration et une protection optimale <br>
• Revêtement en Teflon au niveau des coudes et des épaules <br>
• Doublure thermique amovible à manches longues avec col en laine polaire<br>
• Protections CE amovibles, légères, transpirantes, ergonomiques au niveau des épaules et des coudes<br>
• Rembourrage de protection innovant et thermoformé sur poitrine et dos<br>
• Profil postérieur plus long pour un meilleur confort<br>
• Bandes réfléchissantes et passepoils colorés pour augmenter la visibilité<br>
• Optimisée pour être assortie au pantalon Stella New Land GORE-TEX<br>
";;;;;;;;;;;;../import/Veste_textile_femme_Alpinestars_Stellanewlandgoretex_912403_noirjaunefluo_devant.jpg;;;;;;;;;;;;;;noir-jaune fluo;;Femme;;Waterproof;GORE-TEX;S (1 fois), L (1 fois), XL (1 fois), XXL (1 fois);noir, jaune
;;Veste STELLA SNIPER;88,100,135,148;;;299.00;;;20%;2014-02-34;2014-03-17;;;Honda Suisse;Alpinestars;;;;;;;;8;;;;;;;;;;;;;;;;;;;../import/Veste_textile_femme_Alpinestars_sniper__912403_noirjaunefluo_devant.jpg;;;;;;;;;;;;;;noir;;Femme;;Waterproof;;M (2 fois), L (2 fois), XL (2 fois), XXL (2 fois);noir
;;Veste STELLA VIKA;88,100,135,148;;;599.00;;;20%;2014-02-34;2014-03-17;;912208;Honda Suisse;Alpinestars;;;;;;;;3;;;;;;VIKA est la nouvelle collection d'équipement moto femme Alpinestars. S'inspirant des dernières tendances des podiums, la collection VIKA offre une excellente protection tout en soulignant la silhouette féminine. Avec une coque souple en cuir et des manches préformées pour un confort extraordinaire, le blouson VIKA est doué de panneaux stretch pour un ajustement moulant qui souligne, en moto ou à pied, la silhouette féminine. ;"• Fabriqué en cuir pleine fleur souple et résistant<br>
• Panneaux en Kevlar stretch stratégiquement placés pour allonger et souligner les formes féminines<br>
• Protections légères anatomiques et certifiées CE au niveau des coudes et des épaules<br>
• Manches préformées et le profil postérieur plus long améliorent le confort<br>
• Fermeture éclair de connexion à la taille pour pouvoir se raccorder au pantalon VIKA<br>
• Protections perforés pour une aération maximale<br>
";;;;;;;;;;;;../import/Veste_cuir_femme_Alpinestars_vika_912208_noir_devant.jpg;;;;;;;;;;;;;;noir;;Femme;;;;46 (1 fois), 48 (1 fois), 50 (1 fois);noir
;;Veste T-DYNO WP;88,100,135,148;;;249.00;;;20%;2014-02-34;2014-03-17;;911332;Honda Suisse;Alpinestars;;;;;;;;1;;;;;;La veste T-Dyno WP est un produit désormais classique. Son look intemporel a décidé Alpinestars de retravailler la veste et de la proposer en version 100% étanche;"• Fabriqué en polyester 600D et en polyuréthane, cette veste est légère, durable et solide<br>
• Membrane étanche<br>
• Doublure thermique amovible<br>
• Protection CE au niveau des coudes et des épaules homologuées <br>
• Renforts mousse poitrine<br>
• Poche pour dorsale CE (mousse incluse)<br>
• Ajustements poignets, taille et cou<br>
• Raccordement pantalon par zip<br>
• Inserts réfléchissants<br>
";;;;;;;;;;;;../import/Veste_textile_homme_Alpinestars_T-DynoWP_911332_noirblanc_devant.jpg;;;;;;;;;;;;;;noir-blanc;;Homme;;Waterproof;;M (1 fois);noir, blanc
;;Veste T-GP R AIR JACKET;88,100,135,148;;;249.00;;;20%;2014-02-34;2014-03-17;;911349;Honda Suisse;Alpinestars;;;;;;;;2;;;;;;Inspiré du blouson en cuir GP-R, le blouson T-GP-R se présente avec une ligne mordante, faite sur mesure pour les motards sportifs. La doublure thermique amovible et les prises d’air pourvues de fermetures zip le rendent polyvalent, de ce fait pouvant être utilisé durant toute l’année, tandis que les protections Bio Armor, homologuées CE, garantissent une cellule de sécurité dans les zones les plus critiques à risque d’impacts. ;"• Réalisé en tissu polyester 600D (grande résistance à l’abrasion)<br>
• Panneaux hydrophobiques garantissant une ventilation excellente, mais aussi une barrière efficace contre l'humidité externe<br>
• Protections CE amovibles au niveau des coudes et des épaules. <br>
• Bandes intégrées réfléchissantes visibilité pour augmenter la visibilité du pilote<br>
• Doublure amovible à manche longue. <br>
• La fermeture zip à la taille permet de raccorder le blouson avec toute une série de pantalons en cuir et tissu Alpinestars. <br>
";;;;;;;;;;;;../import/Veste_textile_homme_Alpinestars_TGPAirJacket_911349_noir_devant.jpg;;;;;;;;;;;;;;noir;;Homme;;Waterproof;;M (1 fois), XXL (1 fois);noir
