Active (0/1);Name *;Categories;Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);SKU;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);url strt;url end;image url;Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse
1;Rear Fender Ktm;430;54.63;1;;1;;;;;0011648.010;;Freidig;Acerbis;;;;;;;;;;;;;;Orange;<ul><li>EXC 125 08/11</li><li>EXC 200 08/11</li><li>EXC 250 2T 08/11</li><li>EXC 300 08/11</li><li>EXC-F 250 08/11</li><li>EXC-F 450 08/11</li><li>EXC-F 530 08/11</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T9908-010-M_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T9908-010-M_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Rear Fender Ktm;430;54.63;1;;1;;;;;0011648.030;;Freidig;Acerbis;;;;;;;;;;;;;;Blanc;<ul><li>EXC 125 08/11</li><li>EXC 200 08/11</li><li>EXC 250 2T 08/11</li><li>EXC 300 08/11</li><li>EXC-F 250 08/11</li><li>EXC-F 450 08/11</li><li>EXC-F 530 08/11</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T9908-010-L_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T9908-010-L_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Rear Fender Ktm;430;54.63;1;;1;;;;;0011648.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>EXC 125 08/11</li><li>EXC 200 08/11</li><li>EXC 250 2T 08/11</li><li>EXC 300 08/11</li><li>EXC-F 250 08/11</li><li>EXC-F 450 08/11</li><li>EXC-F 530 08/11</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T9908-010-_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T9908-010-_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Fork Gaiters Ktm;430;43.52;1;;1;;;;;0011649.010;;Freidig;Acerbis;;;;;;;;;;;;;;Orange;<ul><li>EXC 125 08-</li><li>EXC 200 08-</li><li>EXC 250 2T 08-</li><li>EXC 300 08-</li><li>EXC-F 250 08-</li><li>EXC-F 350 12-</li><li>EXC-F 450 08-</li><li>EXC-F 500 12-</li><li>EXC-F 530 08</li><li>SX 125 08-</li><li>SX 144 08-</li><li>SX 150 11-</li><li>SX 250 08-</li><li>SX-F 250 4T 11-</li><li>SX-F 350 11-</li><li>SX-F 450 08-</li><li>SX-F 505 4T 08</li><li>XC 250 11-</li><li>XC 300 11-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T9908-010-2XL_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T9908-010-2XL_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Fork Gaiters Ktm;430;43.52;1;;1;;;;;0011649.030;;Freidig;Acerbis;;;;;;;;;;;;;;Blanc;<ul><li>EXC 125 08-</li><li>EXC 200 08-</li><li>EXC 250 2T 08-</li><li>EXC 300 08-</li><li>EXC-F 250 08-</li><li>EXC-F 350 12-</li><li>EXC-F 450 08-</li><li>EXC-F 500 12-</li><li>EXC-F 530 08</li><li>SX 125 08-</li><li>SX 144 08-</li><li>SX 150 11-</li><li>SX 250 08-</li><li>SX-F 250 4T 11-</li><li>SX-F 350 11-</li><li>SX-F 450 08-</li><li>SX-F 505 4T 08</li><li>XC 250 11-</li><li>XC 300 11-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8947-010-XL_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8947-010-XL_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Fork Gaiters Hva 14-;430;48.15;1;;1;;;;;0011649.060;;Freidig;Acerbis;;;;;;;;;;;;;;Yellow;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8947-010-S_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8947-010-S_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Fork Gaiters Ktm;430;43.52;1;;1;;;;;0011649.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>EXC 125 08-</li><li>EXC 200 08-</li><li>EXC 250 2T 08-</li><li>EXC 300 08-</li><li>EXC-F 250 08-</li><li>EXC-F 350 12-</li><li>EXC-F 450 08-</li><li>EXC-F 500 12-</li><li>EXC-F 530 08</li><li>SX 125 08-</li><li>SX 144 08-</li><li>SX 150 11-</li><li>SX 250 08-</li><li>SX-F 250 4T 11-</li><li>SX-F 350 11-</li><li>SX-F 450 08-</li><li>SX-F 505 4T 08</li><li>XC 250 11-</li><li>XC 300 11-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8947-010-M_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8947-010-M_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Plaque Phare Dimension Hp;432;108.33;1;;1;;;;;0011650.030;;Freidig;Acerbis;;;;;;;;;;;;;;Blanc;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8947-010-L_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8947-010-L_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Plaque Phare Dimension Hp;432;108.33;1;;1;;;;;0011650.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8947-010-_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8947-010-_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
0;;430;29.63;1;;0;;;;;0011651;;Freidig;Acerbis;;;;;;;;;;;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8947-010-3XL_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8947-010-3XL_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Front Number Plate Honda;430;29.63;1;;1;;;;;0011651.030;;Freidig;Acerbis;;;;;;;;;;;;;;Blanc;<ul><li>CRF 250R 08/09</li><li>CRF 450R 08</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8947-010-2XL_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8947-010-2XL_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Front Number Plate Honda;430;29.63;1;;1;;;;;0011651.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>CRF 250R 08/09</li><li>CRF 450R 08</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8944-090-_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8944-090-_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Front Number Plate Honda;430;29.63;1;;1;;;;;0011651.110;;Freidig;Acerbis;;;;;;;;;;;;;;Rouge;<ul><li>CRF 250R 08/09</li><li>CRF 450R 08</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8944-090-48_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8944-090-48_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Bouchon RÈservoir Mdr Cap;430;35.19;1;;1;;;;;0011670.090;;Freidig;Acerbis;;;;;;;;;;;;;;ÿ Kit 39,5 Mm.  ;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8944-090-46_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8944-090-46_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Skid Plates Yamaha Enduro Style;430;82.41;1;;1;;;;;0011678.090;;Freidig;Acerbis;;;;;;;;;;;;;;Black;<ul><li>KLX 450 08-</li><li>WRF 250 07-</li><li>WRF 450 07-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8944-090-44_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8944-090-44_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Skid Plates Honda Enduro Style;430;82.41;1;;1;;;;;0011684.090;;Freidig;Acerbis;;;;;;;;;;;;;;Black;<ul><li>CRF 450R 05-08</li><li>CRF 450X 05- </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8944-090-42_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8944-090-42_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Skid Plates Honda Enduro Style;430;82.41;1;;1;;;;;0011685.090;;Freidig;Acerbis;;;;;;;;;;;;;;Black;<ul><li>CRF250R 04-09  </li><li>CRF250X 04-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8944-090-40_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8944-090-40_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Skid Plates Ktm Enduro Style;430;82.41;1;;1;;;;;0011687.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>EXC 450/530 08-11</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8944-090-38_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8944-090-38_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Chain Guides Yamaha;430;23.15;1;;1;;;;;0012210.090;;Freidig;Acerbis;;;;;;;;;;;;;;Yz-F 250/450 07- Wrf 250/450 07/08;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8944-050-_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8944-050-_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Chain Guides Ktm;430;26.85;1;;1;;;;;0012211.090;;Freidig;Acerbis;;;;;;;;;;;;;;;<ul><li>EXC/EXC-F 08-</li><li>SX7SX-F 07-10</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8944-050-48_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8944-050-48_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Chain Sliders Suzuki;430;26.85;1;;1;;;;;0012217.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>RM-Z 250 '10-16</li><li>RM-Z 450 '07</li><li>RM-Z 450 '10-16</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8944-050-46_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8944-050-46_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Chain Sliders Ktm;430;26.85;1;;1;;;;;0012218.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>EXC/EXC-F 08/10</li><li>SX/SX-F 07/10</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8944-050-44_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8944-050-44_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;;430;184.26;1;;1;;;;;0012437;;Freidig;Acerbis;;;;;;;;;;;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8944-050-42_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8944-050-42_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Plaque Phare Led Vision Sans Homolagation;432;91.67;1;;1;;;;;0012484.010;;Freidig;Acerbis;;;;;;;;;;;;;;Orange;<ul><li>Le Phare LED vision est ÈquipÈ de deux groupes díoptiques</li><li>10 LED qui</li><li>outre de ne pas avoir díÈlÈments qui surchauffent</li><li>sans homologation CH</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8944-050-40_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8944-050-40_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Plaque Phare Led Vision Sans Homolagation;432;91.67;1;;1;;;;;0012484.030;;Freidig;Acerbis;;;;;;;;;;;;;;Blanc;<ul><li>Le Phare LED vision est ÈquipÈ de deux groupes díoptiques</li><li>10 LED qui</li><li>outre de ne pas avoir díÈlÈments qui surchauffent</li><li>sans homologation CH</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8944-050-38_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8944-050-38_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Plaque Phare Led Vision Sans Homolagation;432;91.67;1;;1;;;;;0012484.040;;Freidig;Acerbis;;;;;;;;;;;;;;Bleu;<ul><li>Le Phare LED vision est ÈquipÈ de deux groupes díoptiques</li><li>10 LED qui</li><li>outre de ne pas avoir díÈlÈments qui surchauffent</li><li>sans homologation CH</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8944-002-_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8944-002-_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Plaque Phare Led Vision Sans Homolagation;432;91.67;1;;1;;;;;0012484.060;;Freidig;Acerbis;;;;;;;;;;;;;;Jaune;<ul><li>Le Phare LED vision est ÈquipÈ de deux groupes díoptiques</li><li>10 LED qui</li><li>outre de ne pas avoir díÈlÈments qui surchauffent</li><li>sans homologation CH</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8944-002-_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8944-002-_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Plaque Phare Led Vision Sans Homolagation;432;91.67;1;;1;;;;;0012484.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>Le Phare LED vision est ÈquipÈ de deux groupes díoptiques</li><li>10 LED qui</li><li>outre de ne pas avoir díÈlÈments qui surchauffent</li><li>sans homologation CH</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8944-002-48_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8944-002-48_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Plaque Phare Led Vision Sans Homolagation;432;91.67;1;;1;;;;;0012484.110;;Freidig;Acerbis;;;;;;;;;;;;;;Rouge;<ul><li>Le Phare LED vision est ÈquipÈ de deux groupes díoptiques</li><li>10 LED qui</li><li>outre de ne pas avoir díÈlÈments qui surchauffent</li><li>sans homologation CH</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8944-002-46_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8944-002-46_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Replacement Plastic Ram;431;17.59;1;;1;;;;;0013013.010;;Freidig;Acerbis;;;;;;;;;;;;;;Orange;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8944-002-46_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8944-002-46_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Replacement Plastic Ram;431;17.59;1;;1;;;;;0013013.060;;Freidig;Acerbis;;;;;;;;;;;;;;Jaune;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8944-002-44_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8944-002-44_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Replacement Plastic Ram;431;17.59;1;;1;;;;;0013013.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8944-002-44_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8944-002-44_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Replacement Plastic Ram;431;17.59;1;;1;;;;;0013013.110;;Freidig;Acerbis;;;;;;;;;;;;;;Rouge;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8944-002-42_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8944-002-42_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Replacement Plastic Ram;431;17.59;1;;1;;;;;0013013.130;;Freidig;Acerbis;;;;;;;;;;;;;;Vert;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8944-002-42_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8944-002-42_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
0;Replacement Expander Cone Pour Handguards;431;12.96;1;;0;;;;;0013014;;Freidig;Acerbis;;;;;;;;;;;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8944-002-40_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8944-002-40_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Montagekit X-Rally Pour Rally Brush;431;49.07;1;;1;;;;;0013018;;Freidig;Acerbis;;;;;;;;;;;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8944-002-40_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8944-002-40_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Handguards  Acerbis Dual Road;431;110.19;1;;1;;;;;0013046.030;;Freidig;Acerbis;;;;;;;;;;;;;;Blanc;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8944-002-38_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8944-002-38_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Handguards Acerbis Dual Road ;431;110.19;1;;1;;;;;0013046.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>ProtÈge-mains</li><li>ÈtudiÈ pour protÈger des chocs et obstacles extÈrieurs</li><li>en nylon et polycaronate</li><li>balanciers antivibration y compris</li><li>ecran de protection amovible</li><li>matÈriel peut Ítre peint</li><li>paire</li><li>la ligne aÈrodynamique permet un Ècoulement de l'air optimal</li><li>kit de montage universel y compris</li><li>Attention: pour de nombreux modËles</li><li>un kit de montage supplÈmentaire est nÈcessaire</li><li>vous trouves la liste dans le pdf</li><li>prÈdisposition pour LED (sans homologation CH)</li><li>N∞ 0013081</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8944-002-38_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8944-002-38_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;"""Multiplo Handguarts """"E"""" Incl. X-Strong""";431;137.96;1;;1;;;;;0013056.010;;Freidig;Acerbis;;;;;;;;;;;;;;Orange;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8942-090-_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8942-090-_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;"""Multiplo Handguarts """"E"""" Incl. X-Strong""";431;137.96;1;;1;;;;;0013056.030;;Freidig;Acerbis;;;;;;;;;;;;;;Blanc;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8942-090-50_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8942-090-50_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;"""Multiplo Handguarts """"E"""" Incl. X-Strong""";431;137.96;1;;1;;;;;0013056.040;;Freidig;Acerbis;;;;;;;;;;;;;;Bleu;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8942-090-48_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8942-090-48_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;"""Multiplo Handguarts """"E"""" Incl. X-Strong""";431;137.96;1;;1;;;;;0013056.060;;Freidig;Acerbis;;;;;;;;;;;;;;Jaune;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8942-090-46_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8942-090-46_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;"""Multiplo Handguarts """"E"""" Incl. X-Strong""";431;137.96;1;;1;;;;;0013056.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8942-090-44_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8942-090-44_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;"""Multiplo Handguarts """"E"""" Incl. X-Strong""";431;137.96;1;;1;;;;;0013056.110;;Freidig;Acerbis;;;;;;;;;;;;;;Rouge;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8942-090-42_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8942-090-42_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Kit De Montage X-Strong Pour Rally Pro;431;49.07;1;;1;;;;;0013060.090;;Freidig;Acerbis;;;;;;;;;;;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8942-090-40_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8942-090-40_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Insert For D 13,5 Mm Handlebar 2 Pce;431;18.43;1;;1;;;;;0013061;;Freidig;Acerbis;;;;;;;;;;;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8942-090-38_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8942-090-38_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Supermoto Handguards Incl. X-Strong Kit;431;140.74;1;;1;;;;;0013063.010;;Freidig;Acerbis;;;;;;;;;;;;;;Orange;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8942-050-_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8942-050-_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Supermoto Handguards Incl. X-Strong Kit;431;119.44;1;;1;;;;;0013063.030;;Freidig;Acerbis;;;;;;;;;;;;;;Blanc;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8942-050-_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8942-050-_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Supermoto Handguards Incl. X-Strong Kit;431;119.44;1;;1;;;;;0013063.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8942-050-48_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8942-050-48_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Led Pour Dual Road;431;32.41;1;;1;;;;;0013081.;;Freidig;Acerbis;;;;;;;;;;;;;;(Pair);<ul><li>sans homologation</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8942-050-48_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8942-050-48_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Front Fender Husqvarna;430;32.41;1;;1;;;;;0013088.030;;Freidig;Acerbis;;;;;;;;;;;;;;Blanc;<ul><li>CR 125/250 2T 05-08</li><li>TC 250/450/510 4T 05-08</li><li>TE 250/450/510 4T 05-08</li><li>WR 125/250 2T 05-08</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T8942-050-46_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T8942-050-46_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
